,label,qualidade,Area,id_gh2ax,id_ku80,id_fak,id_dapi,tto,prot,image,nucleo
5726,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_0-roi_98.tiff,,8.514,490114.627,87635.01,49650.315,321565.5,dox,dnapk,08,0
5727,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_0-roi_99.tiff,,7.859,423828.546,91261.326,44839.784,311230.422,dox,dnapk,08,0
5728,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_1-roi_0.tiff,,3.119,108260.79,21255.925,12043.169,113669.449,dox,dnapk,08,1
5729,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_1-roi_1.tiff,,2.395,42615.123,22378.071,8654.011,152452.758,dox,dnapk,08,1
5730,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_1-roi_2.tiff,,2.811,83072.397,19711.237,13022.407,125222.28,dox,dnapk,08,1
5731,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_1-roi_3.tiff,,3.287,82868.568,25497.6,11725.06,133638.351,dox,dnapk,08,1
5732,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_0.tiff,,2.541,131362.692,21626.914,18309.82,114145.885,dox,dnapk,08,2
5733,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_1.tiff,,3.022,69383.632,31130.669,16313.902,149666.142,dox,dnapk,08,2
5734,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_10.tiff,,2.81,115712.155,14283.396,16727.446,113216.804,dox,dnapk,08,2
5735,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_11.tiff,,2.394,124714.3,15234.02,14670.312,99961.183,dox,dnapk,08,2
5736,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_12.tiff,,2.394,78960.656,17755.286,14041.667,106604.273,dox,dnapk,08,2
5737,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_13.tiff,,4.977,174154.302,24794.435,41689.574,183759.182,dox,dnapk,08,2
5738,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_14.tiff,,2.394,69986.878,15914.308,10255.53,89386.05,dox,dnapk,08,2
5739,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_15.tiff,,2.973,96499.268,19556.218,15612.077,104158.109,dox,dnapk,08,2
5740,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_16.tiff,,2.547,120104.997,17379.187,16158.302,106477.207,dox,dnapk,08,2
5741,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_17.tiff,,2.76,73428.266,23330.278,11043.469,191858.244,dox,dnapk,08,2
5742,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_18.tiff,,4.058,145873.83,21243.666,36112.499,157599.49,dox,dnapk,08,2
5743,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_19.tiff,,2.59,114383.802,17531.197,14894.455,104748.195,dox,dnapk,08,2
5744,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_2.tiff,,2.859,127941.342,20862.702,17514.965,135708.157,dox,dnapk,08,2
5745,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_20.tiff,,2.534,122395.533,11953.683,27776.609,100572.238,dox,dnapk,08,2
5746,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_21.tiff,,2.944,94112.403,11359.379,37659.778,102996.829,dox,dnapk,08,2
5747,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_22.tiff,,2.598,90334.547,19306.14,13526.535,123824.847,dox,dnapk,08,2
5748,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_23.tiff,,3.555,85288.169,24971.1,14049.2,175004.644,dox,dnapk,08,2
5749,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_24.tiff,,3.925,134470.583,32921.383,20884.016,190013.793,dox,dnapk,08,2
5750,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_25.tiff,,3.022,101142.907,19804.286,20011.808,120179.993,dox,dnapk,08,2
5751,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_26.tiff,,3.202,129641.191,16035.495,26808.925,122583.012,dox,dnapk,08,2
5752,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_27.tiff,,2.526,79760.98,15359.619,15813.75,100894.683,dox,dnapk,08,2
5753,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_28.tiff,,3.256,106374.492,27386.605,21072.852,148173.626,dox,dnapk,08,2
5754,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_29.tiff,,3.48,122913.051,26523.784,18991.747,138209.555,dox,dnapk,08,2
5755,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_3.tiff,,4.375,217396.41,36071.963,40965.998,223856.58,dox,dnapk,08,2
5756,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_30.tiff,,3.189,96386.074,25619.553,30436.157,167664.122,dox,dnapk,08,2
5757,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_31.tiff,,3.193,97416.343,17920.568,15373.453,124823.889,dox,dnapk,08,2
5758,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_32.tiff,,2.394,81316.382,15536.775,11614.114,89685.977,dox,dnapk,08,2
5759,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_33.tiff,,2.807,98818.884,18913.076,16985.195,120889.58,dox,dnapk,08,2
5760,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_34.tiff,,2.487,70470.504,12759.365,24920.051,95662.657,dox,dnapk,08,2
5761,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_4.tiff,,2.599,93484.755,12327.22,28871.734,102460.465,dox,dnapk,08,2
5762,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_5.tiff,,2.859,79503.336,21191.227,20162.766,130825.398,dox,dnapk,08,2
5763,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_6.tiff,,2.541,83248.906,20771.222,10558.498,118039.053,dox,dnapk,08,2
5764,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_7.tiff,,2.2,53821.198,20592.906,8293.792,108608.319,dox,dnapk,08,2
5765,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_8.tiff,,2.495,80030.686,19113.849,14251.823,101032.312,dox,dnapk,08,2
5766,(16)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_08_Out_Channel Alignment-1.czinucleo_2-roi_9.tiff,,2.495,87979.991,16797.49,12880.406,95740.596,dox,dnapk,08,2
5767,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_0-roi_0.tiff,,3.376,22641.858,27635.296,21633.223,29066.05,dox,dnapk,16,0
5768,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_0-roi_1.tiff,,2.345,9200.6,21785.534,9004.014,24963.752,dox,dnapk,16,0
5769,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_0-roi_2.tiff,,2.296,13420.945,21216.53,11589.358,24559.486,dox,dnapk,16,0
5770,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_0-roi_3.tiff,,2.394,15158.968,20079.802,11545.198,16293.714,dox,dnapk,16,0
5771,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_0.tiff,,3.144,31558.027,41587.78,21030.982,33015.502,dox,dnapk,16,1
5772,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_1.tiff,,2.973,21131.258,38126.105,18285.765,30732.777,dox,dnapk,16,1
5773,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_10.tiff,,3.615,37069.448,35839.641,17782.909,33767.63,dox,dnapk,16,1
5774,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_11.tiff,,3.027,22745.647,35297.159,20387.551,27630.289,dox,dnapk,16,1
5775,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_12.tiff,,4.736,47910.842,68958.105,32386.526,62838.609,dox,dnapk,16,1
5776,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_13.tiff,,3.031,26305.855,31393.57,22110.605,25163.625,dox,dnapk,16,1
5777,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_14.tiff,,4.117,25201.766,33788.509,20906.36,26759.146,dox,dnapk,16,1
5778,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_15.tiff,,3.373,29563.342,34057.261,21654.973,25180.315,dox,dnapk,16,1
5779,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_16.tiff,,3.416,30222.845,41745.097,20292.294,35894.659,dox,dnapk,16,1
5780,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_17.tiff,,3.03,18199.933,35111.511,14122.808,27570.125,dox,dnapk,16,1
5781,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_18.tiff,,2.751,17216.036,27889.708,26996.184,26491.808,dox,dnapk,16,1
5782,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_19.tiff,,2.954,17930.078,25879.651,16556.235,22318.623,dox,dnapk,16,1
5783,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_2.tiff,,3.259,29993.552,41650.445,19381.384,34350.367,dox,dnapk,16,1
5784,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_20.tiff,,5.443,39572.335,65324.894,31198.049,47438.787,dox,dnapk,16,1
5785,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_21.tiff,,2.865,24870.93,23305.834,17226.629,23600.863,dox,dnapk,16,1
5786,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_22.tiff,,3.742,21350.964,35840.348,20489.118,26018.482,dox,dnapk,16,1
5787,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_23.tiff,,2.345,12794.437,29572.115,15069.744,26772.83,dox,dnapk,16,1
5788,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_24.tiff,,2.751,19955.208,34354.896,22100.472,29669.149,dox,dnapk,16,1
5789,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_25.tiff,,4.502,32918.463,55547.477,28069.292,49278.732,dox,dnapk,16,1
5790,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_26.tiff,,3.482,26122.792,34870.707,20489.249,30832.733,dox,dnapk,16,1
5791,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_27.tiff,,2.802,19598.201,32763.168,16905.067,25811.224,dox,dnapk,16,1
5792,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_28.tiff,,3.029,17062.041,25736.902,18910.502,22270.512,dox,dnapk,16,1
5793,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_29.tiff,,2.439,14539.095,32630.165,12824.543,28882.259,dox,dnapk,16,1
5794,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_3.tiff,,2.869,19957.767,33021.784,21405.245,25084.38,dox,dnapk,16,1
5795,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_30.tiff,,2.645,18987.542,39104.07,18409.678,36992.183,dox,dnapk,16,1
5796,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_31.tiff,,3.312,28817.728,31171.297,25549.602,32068.905,dox,dnapk,16,1
5797,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_32.tiff,,3.718,24182.309,40359.269,21133.102,32316.283,dox,dnapk,16,1
5798,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_33.tiff,,2.903,21469.103,25127.613,20895.199,22428.639,dox,dnapk,16,1
5799,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_34.tiff,,3.259,25439.739,43809.869,18393.571,32803.131,dox,dnapk,16,1
5800,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_35.tiff,,3.316,26243.075,34319.099,16921.036,28672.022,dox,dnapk,16,1
5801,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_36.tiff,,3.2,17835.035,37739.901,18548.764,32990.736,dox,dnapk,16,1
5802,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_37.tiff,,5.389,36037.243,43869.913,31210.203,39359.038,dox,dnapk,16,1
5803,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_38.tiff,,2.911,27942.263,34870.176,15995.237,33156.317,dox,dnapk,16,1
5804,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_39.tiff,,3.14,25705.802,21759.999,20894.53,18020.415,dox,dnapk,16,1
5805,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_4.tiff,,2.863,16872.104,26375.634,15765.205,20450.961,dox,dnapk,16,1
5806,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_40.tiff,,2.541,16682.591,28556.258,12322.725,24286.29,dox,dnapk,16,1
5807,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_41.tiff,,4.171,36481.735,53733.197,26691.591,42553.193,dox,dnapk,16,1
5808,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_42.tiff,,2.248,13704.846,19271.752,11278.533,15271.065,dox,dnapk,16,1
5809,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_43.tiff,,5.676,51383.114,53857.603,41775.316,46816.357,dox,dnapk,16,1
5810,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_44.tiff,,2.755,21924.457,30148.577,16736.424,24836.101,dox,dnapk,16,1
5811,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_45.tiff,,3.618,34007.448,31319.983,27679.617,26000.472,dox,dnapk,16,1
5812,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_46.tiff,,2.651,14849.364,26277.945,18680.763,22910.053,dox,dnapk,16,1
5813,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_5.tiff,,3.551,24423.519,41136.459,17952.37,33562.292,dox,dnapk,16,1
5814,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_6.tiff,,2.651,17778.228,24430.476,13036.162,21638.707,dox,dnapk,16,1
5815,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_7.tiff,,2.345,18763.328,27489.546,13911.27,20794.709,dox,dnapk,16,1
5816,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_8.tiff,,2.751,19553.425,27557.979,15275.302,24354.176,dox,dnapk,16,1
5817,(16)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-16_Out_Channel Alignment-1.czinucleo_1-roi_9.tiff,,2.343,18106.606,20093.676,12234.021,17579.195,dox,dnapk,16,1
5818,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_0.tiff,,2.345,17805.515,18919.77,16464.094,20210.744,dox,dnapk,02,0
5819,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_1.tiff,,2.345,27057.325,18188.525,11669.643,26060.73,dox,dnapk,02,0
5820,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_10.tiff,,3.243,27308.544,28378.714,15088.114,42626.472,dox,dnapk,02,0
5821,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_11.tiff,,2.445,14716.935,25421.546,10085.225,34857.323,dox,dnapk,02,0
5822,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_12.tiff,,2.526,12443.608,27593.232,12327.496,40068.047,dox,dnapk,02,0
5823,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_13.tiff,,2.726,16726.251,28600.426,11498.74,43181.577,dox,dnapk,02,0
5824,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_14.tiff,,3.496,31419.456,32195.983,26220.364,50952.477,dox,dnapk,02,0
5825,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_15.tiff,,2.296,16898.29,17961.162,12187.011,20535.105,dox,dnapk,02,0
5826,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_16.tiff,,2.199,12560.065,23891.649,10411.811,33845.75,dox,dnapk,02,0
5827,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_17.tiff,,3.742,37168.845,37147.178,31219.309,41444.094,dox,dnapk,02,0
5828,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_18.tiff,,2.98,27943.411,16179.891,39074.901,24791.462,dox,dnapk,02,0
5829,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_19.tiff,,3.817,42994.716,40843.709,25103.821,51335.934,dox,dnapk,02,0
5830,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_2.tiff,,3.362,30306.719,30506.683,14317.407,43536.804,dox,dnapk,02,0
5831,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_3.tiff,,2.248,11710.321,20913.357,8473.364,24081.98,dox,dnapk,02,0
5832,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_4.tiff,,2.547,17025.291,23733.178,15475.698,31848.093,dox,dnapk,02,0
5833,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_5.tiff,,2.395,17437.065,21679.692,13963.923,23685.857,dox,dnapk,02,0
5834,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_6.tiff,,2.703,33718.916,19013.767,13549.602,28696.237,dox,dnapk,02,0
5835,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_7.tiff,,2.395,15328.54,24354.528,11436.852,40046.64,dox,dnapk,02,0
5836,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_8.tiff,,2.757,31148.79,21264.437,12627.138,31285.307,dox,dnapk,02,0
5837,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_0-roi_9.tiff,,2.526,23297.821,26011.57,24327.866,30516.854,dox,dnapk,02,0
5838,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_0.tiff,,4.281,36273.634,22425.495,45210.555,34999.238,dox,dnapk,02,1
5839,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_1.tiff,,3.081,21108.424,17318.387,33758.123,24023.446,dox,dnapk,02,1
5840,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_10.tiff,,2.865,16827.314,31572.854,15270.321,39266.959,dox,dnapk,02,1
5841,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_11.tiff,,4.595,35860.294,24278.069,52946.226,32209.856,dox,dnapk,02,1
5842,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_2.tiff,,3.085,18037.92,20043.814,32934.823,29956.63,dox,dnapk,02,1
5843,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_3.tiff,,2.695,18932.818,28567.93,26650.09,45126.765,dox,dnapk,02,1
5844,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_4.tiff,,2.534,21130.898,34098.746,18744.284,42738.378,dox,dnapk,02,1
5845,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_5.tiff,,2.534,14158.212,27635.374,16591.973,37689.71,dox,dnapk,02,1
5846,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_6.tiff,,3.742,32823.018,29069.539,29791.317,34752.369,dox,dnapk,02,1
5847,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_7.tiff,,2.678,16741.934,29241.651,16081.535,35231.499,dox,dnapk,02,1
5848,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_8.tiff,,3.196,27420.393,24296.043,25722.802,29275.555,dox,dnapk,02,1
5849,(17)d2-dox-h2ax-647-dnapk-564-fak-488-dapi-02_Out_Channel Alignment-1.czinucleo_1-roi_9.tiff,,2.445,18824.892,28703.697,13197.979,40616.724,dox,dnapk,02,1
5850,(9)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_03_Out_Channel Alignment-1.czinucleo_0-roi_0.tiff,,3.2,55576.068,26105.524,37142.695,181167.236,dox,dnapk,03,0
5851,(9)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_03_Out_Channel Alignment-1.czinucleo_0-roi_1.tiff,,2.339,32789.253,18624.123,25611.612,128567.113,dox,dnapk,03,0
5852,(9)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_03_Out_Channel Alignment-1.czinucleo_0-roi_10.tiff,,4.439,137917.996,24309.961,66380.599,200590.47,dox,dnapk,03,0
5853,(9)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_03_Out_Channel Alignment-1.czinucleo_0-roi_11.tiff,,3.636,67543.109,26597.403,51265.958,179776.882,dox,dnapk,03,0
5854,(9)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_03_Out_Channel Alignment-1.czinucleo_0-roi_12.tiff,,4.401,109858.324,31357.744,49415.935,226072.781,dox,dnapk,03,0
5855,(9)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_03_Out_Channel Alignment-1.czinucleo_0-roi_13.tiff,,5.203,139185.484,31000.395,72755.386,238823.159,dox,dnapk,03,0
5856,(9)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_03_Out_Channel Alignment-1.czinucleo_0-roi_14.tiff,,2.645,47616.772,24322.997,18625.783,161623.233,dox,dnapk,03,0
5857,(9)d1-doxo-dapi-405-fak-488-dnapk-546-h2ax-647_03_Out_Channel Alignment-1.czinucleo_0-roi_15.tiff,,4.918,114512.907,32644.079,51054.913,241317.633,dox,dnapk,03,0
